area,coefs
0684,0.32426746857129474
0685,0.1887821903537222
0686,0.119608921725999
0687,0.2009269803955923
0688,0.2042584433787464
0689,0.1206116827971947
0690,0.38425442636631185
0691,0.2139172710296674
0692,0.1946602679013872
0693,0.1926492901509935
0694,0.2235408853931043
0695,0.2203358006560039
0696,0.1919206260639478
0697,0.1827450682080835
0698,0.2222333929477408
0699,0.1798750178027806
0700,0.1773198774925429
0701,0.1917947116870691
0702,0.13504667367365755
0703,0.1770720066960798
0704,0.06841680707861449
0705,0.2678666162629394
0706,0.1639803870125092
0707,0.1849391267911325
0708,0.1705610761150098
0709,0.1173014221482801
0710,0.2285421073962317
0711,0.13445042208151461
0712,0.1912584464636504
0713,0.275376318134662
0714,0.2224192152682791
0715,0.1589221438210669
0716,0.1999093382786167
0717,0.1872098628155548
0718,0.1421370652545666
0719,0.2178341965419347
0720,0.1851490762239591
0721,0.2071203399011538
0722,0.2439351957259393
0723,0.2041118074902674
0724,0.2243145252148896
0725,0.1918198707323599
0726,0.1974499808211442
0727,0.1752376505357704
0728,0.2216018873699319
0729,0.1689225271873684
0730,0.2020016390232737
0731,0.3044311212325316
0732,0.2477645838719996
0733,0.0943861881216194
0734,0.1392068276307593
0735,0.10863130753730156
0736,0.2253860194892888
0737,0.21396983254677224
0738,0.2237945906585423
0739,0.07112300997462741
0740,0.17961925805398457
0741,0.2099632742266508
0742,0.1965645520339725
0743,0.2146673993680896
0744,0.1574493301236781
0745,0.03785555898606943
0746,0.2437016072733954
0747,0.276441426571082
0748,0.2096727609197893
0749,0.1514705145410624
0750,0.2397939645607905
0751,0.16011391903887745
0752,0.1871269207476056
0753,0.2579111078591142
0754,0.1710925227058757
0755,0.206463974708567
0756,0.2365020492789669
0757,0.2230021359110081
0758,0.1617079820388939
0759,0.1836189490710656
0760,0.2195480722769792
0761,0.2371471418322613
0762,0.1427316148045465
0763,0.1832330334250279
0764,0.2504055211932189
0765,0.3126627451147918
0766,0.1494772446711942
0767,0.1817203001099032
0768,0.3066151165338915
0769,0.1594267053525403
0770,0.1183682643061551
0771,0.2385464753986101
0772,0.1988495329575873
0773,0.2693757686332759
0774,0.1646490971549482
0775,0.2637453844506935
0776,0.284711542531074
0777,0.05559112003015754
0778,0.1571153080676835
0779,0.2400300480614025
0780,0.1863150497217817
0781,0.211578106949227
0782,0.12819638925798268
0783,0.2049472959974638
0784,0.2378230378111388
0785,0.1701832466923008
0786,0.03
0787,0.03
0788,0.2760031185344198
0789,0.1790089579021592
0790,0.1942440798160503
0791,0.2156076248920393
0792,0.2333669021256756
0793,0.1316803435454917
0794,0.2405547027378179
0795,0.1690337563357269
0796,0.1879374413988444
0797,0.09310362293948261
0798,0.1776130986607274
0799,0.1769817716697057
0800,0.1415123064786548
0801,0.20126375138021976
0802,0.21057876213458712
0803,0.25996077740753454
0804,0.2149875786328354
0805,0.2337367155044359
0806,0.2283676446568008
0807,0.2081787279825732
0808,0.0976807301943483
0809,0.1536784971907036
0810,0.1650066385552856
0811,0.232608755882286
0812,0.2334875899024911
0813,0.2853866153210638
0814,0.199223296909494
0815,0.03
0816,0.1715833013696551
0817,0.41989984744514797
0818,0.1694321820179545
0819,0.1899008309406045
0820,0.2051999918672029
0821,0.200897621832403
0822,0.2515842245182674
0823,0.2553509542683329
0824,0.054413868429213454
0825,0.2248216378133047
0826,0.2208761557798156
0827,0.2918558569469508
0828,0.4218501553100107
0829,0.1956670689311242
0830,0.214537185849737
0831,0.1669007075900428
0832,0.176638484358686
0833,0.1694254590424174
0834,0.2320119267370641
0835,0.2079606914376454
0836,0.03
0837,0.2159173930441494
0838,0.125356641457313
0839,0.2406262851934216
0840,0.1664933764397346
0841,0.2052702126280988
0842,0.1389435614601615
0843,0.2117953255286147
0844,0.09348082703862666
0845,0.1567828306205479
0846,0.2232499375970604
0847,0.2338950669567621
0848,0.2331234526517804
0849,0.1923899009388776
0850,0.2141197175668663
0851,0.2372494394426276
0852,0.2422349277760106
0853,0.2475385319973892
0854,0.035468460316209205
0855,0.1750780043888002
0856,0.2022910922609764
0857,0.2242964322045145
0858,0.2035483052385809
0859,0.2392140963828436
0860,0.2688797076311555
0861,0.2129848920524989
0862,0.2398113317881481
0863,0.2230101170933093
0864,0.2575445133251263
0865,0.1304361169689449
0866,0.1779862847302738
0867,0.22426637328937699
0868,0.1789557759065843
0869,0.2195501990753476
0870,0.2242290982725084
0871,0.0836472805008269
0872,0.04712176042290699
0873,0.1958760478819969
0874,0.2013784275217359
0875,0.2592996023657238
0876,0.1542260171547775
0877,0.2745710919590872
0878,0.2157880908992205
0879,0.150767255990192
0880,0.2470714276287061
0881,0.1483340773553298
0882,0.1977973058148192
0883,0.03
0884,0.0757393434779076
0885,0.1680450659810645
0886,0.2170825729648839
0887,0.2141745139599805
0888,0.203111440177017
0889,0.1790489285183298
0890,0.2615455860619455
0891,0.189186374351781
0892,0.12256648677689812
0893,0.2541779039030676
0894,0.1941948031541898
0895,0.243441622829784
0896,0.035814594673489734
0897,0.1887583937798129
0898,0.14581241049794458
0899,0.1362413755363742
0900,0.1232850878575558
0901,0.2525078703036248
0902,0.1941140290989321
0903,0.12854903125337394
0904,0.1347297359141408
0905,0.2268263667563856
0906,0.2118906362296101
0907,0.1667396980999431
0908,0.183822968491765
0909,0.09516101000588201
0910,0.1957162024206841
0911,0.1666872659092187
0912,0.1366198611324258
0913,0.1619761080970329
0914,0.2172258398900329
0915,0.03
0916,0.1656162474589358
0917,0.07478943365738325
0918,0.1399843062428589
0919,0.2105374598066721
0920,0.2120023453411328
0921,0.2282935318288986
0922,0.1557577593352765
0923,0.2104216541041818
0924,0.2134971149912139
0925,0.10546184047380254
0926,0.1592134766771878
0927,0.1712469294414563
0928,0.03
0929,0.0647433391189614
0930,0.2539431229988311
0931,0.03
0932,0.14484719595749201
0933,0.23827321005718607
0934,0.2604744542165086
0935,0.03
0936,0.228505474371277
0937,0.34512210926865516
0938,0.1403159653923638
0939,0.03
0940,0.2140199365683024
0941,0.1857150470450453
0942,0.33035521676236485
0943,0.188586293407604
0944,0.16462596907149654
0945,0.1970095294291368
0946,0.03
0947,0.2005604768269032
0948,0.270210451384083
0949,0.1686959502831059
0950,0.2180746849098112
0951,0.1751857630661455
0952,0.1776431687478448
0953,0.1892736733921825
0954,0.08759447216414365
0955,0.09342073278430406
0956,0.190598268013296
0957,0.1504666546316666
0958,0.2008256627735739
0959,0.1313487583654463
0960,0.1783706439946698
0961,0.1767053788837255
0962,0.18640233055741404
0963,0.03
0964,0.220151872565979
0965,0.03
0966,0.2316507570467061
0967,0.1724599192093252
0968,0.13394807922876348
0969,0.15749310500702318
0970,0.07499237146774856
0971,0.1627975765916774
0972,0.1798540007421398
0973,0.26474019060545
0974,0.1874810219175838
0975,0.140552162207336
0976,0.20391369990168
0977,0.2195776990954901
0978,0.1930653042532194
0979,0.20736655353605635
0980,0.1341898586991234
0981,0.1509685473013314
0982,0.2162204911178357
0983,0.2450387384070939
0984,0.1755587382438706
0985,0.1605025382094201
0986,0.03
0987,0.1626306642693255
0988,0.2181549712854125
0989,0.1841191456373754
0990,0.1899014491163365
0991,0.03
0992,0.1687759413578381
0993,0.12500043687281598
0994,0.10661690291766233
0995,0.16303380728004557
0996,0.1674086235750277
0997,0.06175447972597074
0998,0.2274729241421811
0999,0.1962465199681129
1000,0.03
1001,0.2082068931390733
1002,0.08845728520144729
1003,0.1822601855469509
1004,0.1183601580665866
1005,0.1684068317409867
1006,0.1689405665762687
1007,0.1506343542727285
1008,0.2496812259881539
1009,0.2090863021526234
1010,0.03
1011,0.2114746172635015
1012,0.1815807081841499
1013,0.03
1014,0.2294497614905098
1015,0.0659671054404512
1016,0.172554475357986
1017,0.15725316363532763
1018,0.16511457544596037
1019,0.20471922457834585
1020,0.1733082904442954
1021,0.03
1022,0.1561332045974052
1023,0.201052469539026
1024,0.17202696163967404
1025,0.2646192399902838
1026,0.2083249604461253
1027,0.1303043444808643
1028,0.19239840806224942
1029,0.1960134056489246
1030,0.138850719457913
1031,0.2570137718032484
1032,0.1809327983040686
1033,0.08556442998281917
1034,0.22006931953319253
1035,0.3020954587287278
1036,0.217849686554682
1037,0.2346858363870177
1038,0.233244698432203
1039,0.2088358519944036
1040,0.1215650627676058
1041,0.15658737265145573
1042,0.2318742483049284
1043,0.2021382263024925
1044,0.18197135291941982
1045,0.1486655718464245
1046,0.1749150531459691
1047,0.2251573444584735
1048,0.03
1049,0.2144108790198554
1050,0.1636755446080691
1051,0.03
1052,0.1836679022435549
1053,0.1771093760995643
1054,0.1905718248791787
1055,0.2361681663439165
1056,0.17203598322357042
1057,0.1672326540790841
1058,0.1446706122683393
1059,0.1770960948813903
1060,0.2334724598782435
1061,0.2493401559846718
1062,0.03
1063,0.1651123098118929
1064,0.1821550596442618
1065,0.1586778173777187
1066,0.2025428400424311
1067,0.12219838791775857
1068,0.03
1069,0.2680099757723879
1070,0.1590635541403212
1071,0.0966957973665864
1072,0.2187608288917259
1073,0.1856536426843398
1074,0.1737784325081334
1075,0.1876650627614527
1076,0.1680616762477987
1077,0.267302797834863
1078,0.0868684563122923
1079,0.03
1080,0.08152680372054967
1081,0.147122164951858
1082,0.1912324206062082
1083,0.034234242297509314
1084,0.1362987883565908
1085,0.1918067437709973
1086,0.2016132352421648
1087,0.2969681878797575
1088,0.1708659261040801
1089,0.1627886649914526
1090,0.1602295020285807
1091,0.2351290428089121
1092,0.2044151033753226
1093,0.1713301290650291
1094,0.03562337724764539
1095,0.1891975661497572
1096,0.2163251211454901
1097,0.1772349757237948
1098,0.2137919425086644
1099,0.2250296206453761
1100,0.2581782616466616
1101,0.2255293072399297
1102,0.1956431497881892
1103,0.14802451285824872
1104,0.2237007295909933
1105,0.127480174231371
1106,0.1463695141414777
1107,0.06942463235214284
1108,0.1404731370108585
1109,0.1693973499205273
1110,0.1050772313519874
1111,0.196619550073321
1112,0.2232616305627365
1113,0.2317365821220149
1114,0.1888912887314425
1115,0.2037445255778517
1116,0.11023638014999776
1117,0.11595541058346773
1118,0.175555718154574
1119,0.13044822771288273
1120,0.177270183065605
1121,0.3184845850892591
1122,0.03
1123,0.23727905679017883
1124,0.1836390308694493
1125,0.2049179154839371
1126,0.4113101843333275
1127,0.2020919855284216
1128,0.1562835584613318
1129,0.05737348914977759
1130,0.1353298415197385
1131,0.2163062509611036
1132,0.1635855743476945
1133,0.2111934558665269
1134,0.2074295573644871
1135,0.2245565988561332
1136,0.2342619468552007
1137,0.2414492657654979
1138,0.2031146730710884
1139,0.03
1140,0.1436594154170798
1141,0.2312537698835975
1142,0.03
1143,0.2691046367532616
1144,0.2630684692790074
1145,0.2211050264162229
1146,0.2150159729140773
1147,0.2495046757056697
1148,0.32798888748041705
1149,0.03
1150,0.1936190695264874
1151,0.2345984682826453
1152,0.16291896590927538
1153,0.1942212971322216
1154,0.1763474791700226
1155,0.1472068063231988
1156,0.10945548767363412
1157,0.1724617406801219
1158,0.13526036034612984
1159,0.1463049123910562
1160,0.11324775980321969
1161,0.2088223301621254
1162,0.2301935207832491
1163,0.03
1164,0.2099237218454209
1165,0.2057230565766755
1166,0.1779238944082541
1167,0.2624984200492324
1168,0.2691300933338594
1169,0.2901737949003861
1170,0.1515085160981479
1171,0.1840148164694028
1172,0.2222779107785932
1173,0.2003459419176554
1174,0.2371257172517349
1175,0.2201217738976735
1176,0.2837238100185951
1177,0.03723045957357417
1178,0.2241427209732022
1179,0.1567712068931091
1180,0.175889726344789
1181,0.1889131807356451
1182,0.13325699728816495
1183,0.1284166123684793
1184,0.2145077053438799
1185,0.191390954472794
1186,0.293989058589753
1187,0.2173052707432654
1188,0.1524232444548766
1189,0.2077954062695546
1190,0.2370670659844382
1191,0.3117584494700053
1192,0.2468490814636044
1193,0.04850317274506113
1194,0.2459751367327342
1195,0.1615455321413794
1196,0.2274504524076266
1197,0.1836654474400417
1198,0.1673857765917465
1199,0.2050510083984956
1200,0.03855264345517945
1201,0.15462135599502005
1202,0.2295681574762842
1203,0.1675459835421118
1204,0.200235967698185
1205,0.2212893680080424
1206,0.176500890081338
1207,0.10930658187175965
1208,0.1957514601973366
1209,0.198672071568958
1210,0.2404858478560343
1211,0.2189630786727762
1212,0.2157289900704347
1213,0.2424395034545493
1214,0.1492074527325037
1215,0.2177602786018746
1216,0.2707483052144146
1217,0.2092746858030924
1218,0.09262635268435766
1219,0.2369444985406202
1220,0.22860166848799357
1221,0.22219776654570433
1222,0.2363707837089252
1223,0.2241452903578608
1224,0.36339554633020177
1225,0.1854954556374134
1226,0.2144616154777614
1227,0.21100548644197883
1228,0.2647767319315788
1229,0.1427685735557509
1230,0.20463265973779352
1231,0.1790815240528397
1232,0.3067352748549943
1233,0.22712360327916867
1234,0.1625252738087516
1235,0.16740665465206706
1236,0.1586122918205437
1237,0.1343487106607928
1238,0.1702733735391693
1239,0.15566981387855314
1240,0.2148883107453392
1241,0.2252815998692108
1242,0.03
1243,0.1415792500739105
1244,0.2801921958857928
1245,0.2404604427934925
1246,0.1673256573397458
1247,0.2429217458723537
1248,0.3771523736865233
1249,0.6275386939266688
1250,0.2888009802504519
1251,0.2039575328146489
1252,0.2208928868267814
1253,0.2399513621761639
1254,0.2058845489226494
1255,0.20200841832626845
1256,0.18192472620139652
1257,0.1799235874009169
1258,0.13534672567591552
1259,0.2344928952703555
1260,0.03
1261,0.048550600443042505
1262,0.1861844258676966
1263,0.2204001397026078
1264,0.200257560770422
1265,0.1559046836273625
1266,0.1328966747249676
1267,0.23705900375930605
1268,0.17211500449716874
1269,0.27298088657523983
1270,0.15483388599195472
1271,0.1987927405073671
1272,0.2482973838200994
1273,0.3023793385209657
1274,0.2112582938554915
1275,0.251217534055204
1276,0.1940513512085845
1277,0.2572866592747498
1278,0.11869663584898126
1279,0.24004465885532353
1280,0.1344793120845041
1281,0.242485993947752
1282,0.08349532940394476
1283,0.03
1284,0.1314131834923111
1285,0.17055377458333074
1286,0.24237776649995849
1287,0.237165465723868
1288,0.2714198203290751
1289,0.1952392817723312
1290,0.1545766052431574
1291,0.08383049512725617
1292,0.2066016433514016
1293,0.2454069918240418
1294,0.1633376387728589
1295,0.03
1296,0.2019275919445294
1297,0.2158563687100214
1298,0.10650744631907236
1299,0.103673102045823
1300,0.03
1301,0.1858638889083017
1302,0.1192994205286128
1303,0.2401053607618746
1304,0.2007784221479688
1305,0.03
1306,0.2653686637183473
1307,0.2569172126744499
1308,0.11670773568071668
1309,0.2576625607090281
1310,0.1677893970989709
1311,0.2556805865318888
1312,0.1557876829275568
1313,0.1709723150509803
1314,0.1518351237232115
1315,0.08616395285807908
1316,0.03
1317,0.15132771035440112
1318,0.2095489856128225
1319,0.162425331325721
1320,0.09422645859133273
1321,0.1742366055605996
1322,0.1709622333098245
1323,0.257728063906254
1324,0.19210919901119466
1325,0.1870525788006563
1326,0.1713350694795704
1327,0.21007720053362922
1328,0.03
1329,0.1355311871322287
1330,0.07622355329229229
1331,0.24256488655411027
1332,0.230268557980785
1333,0.059612951142898024
1334,0.129568336112762
1335,0.1179000816030492
1336,0.160244365956755
1337,0.27074589111124
1338,0.05215807202940014
1339,0.2037531986166249
1340,0.1826605500210952
1341,0.21972798152918724
1342,0.1441829881390992
1343,0.1772750560165128
1344,0.2588265149199936
1345,0.048240791654625394
1346,0.3217740289490382
1347,0.05342993548239305
1348,0.1904427765196377
1349,0.2334302073185482
1350,0.2324173159807167
1351,0.135737586265677
1352,0.1167153707046978
1353,0.2342030207951025
1354,0.1740707459008971
1355,0.2262614604356682
1356,0.03
1357,0.13469887102284647
1358,0.2462599480182958
1359,0.3266135278509293
1360,0.219064852255254
1361,0.12650686852070264
1362,0.1515444111926102
1363,0.1801386944789316
1364,0.1353259459714593
1365,0.2126406091607191
1366,0.1157609963641101
1367,0.2335626213666838
1368,0.1612856241364529
1369,0.1992917177090915
1370,0.2277174710744655
